Derby Line,Vermont,209,US-Canada Border,2021-10-01,Truck Containers Empty,917,45.006,-72.099,POINT (-72.099279 45.005739)
Norton,Vermont,211,US-Canada Border,2021-10-01,Rail Containers Empty,90,45.011,-71.793,POINT (-71.793219 45.010771)
Oroville,Washington,3019,US-Canada Border,2021-10-01,Truck Containers Loaded,1397,49,-119.462,POINT (-119.461833 49.000083)
Massena,New York,704,US-Canada Border,2021-10-01,Personal Vehicle Passengers,75843,44.991,-74.74,POINT (-74.739722 44.990556)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Trains,240,28.705,-100.512,POINT (-100.511977 28.705483)
Noonan,North Dakota,3420,US-Canada Border,2021-10-01,Personal Vehicle Passengers,246,48.999,-103.004,POINT (-103.004361 48.999333)
Champlain Rouses Point,New York,712,US-Canada Border,2021-10-01,Rail Containers Empty,775,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Sarles,North Dakota,3409,US-Canada Border,2021-10-01,Personal Vehicle Passengers,49,49,-98.938,POINT (-98.938361 49.000027)
Alcan,Alaska,3104,US-Canada Border,2021-10-01,Trucks,471,62.615,-141.001,POINT (-141.001444 62.614961)
Skagway,Alaska,3103,US-Canada Border,2021-10-01,Bus Passengers,434,59.63,-135.164,POINT (-135.164444 59.629722)
Blaine,Washington,3004,US-Canada Border,2021-10-01,Trucks,32881,48.994,-122.749,POINT (-122.748884 48.994045)
Fort Fairfield,Maine,107,US-Canada Border,2021-10-01,Truck Containers Empty,570,46.765,-67.789,POINT (-67.789471 46.765323)
Progreso,Texas,2309,US-Mexico Border,2021-10-01,Truck Containers Loaded,2260,26.062,-97.95,POINT (-97.949958 26.062133)
Naco,Arizona,2603,US-Mexico Border,2021-10-01,Truck Containers Empty,240,31.334,-109.948,POINT (-109.948413 31.334084)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Buses,296,25.952,-97.401,POINT (-97.40067 25.95155)
Ambrose,North Dakota,3410,US-Canada Border,2021-10-01,Personal Vehicle Passengers,15,48.999,-103.487,POINT (-103.486555 48.999305)
International Falls,Minnesota,3604,US-Canada Border,2021-10-01,Buses,1,48.608,-93.401,POINT (-93.401355 48.6078)
Van Buren,Maine,108,US-Canada Border,2021-10-01,Truck Containers Loaded,967,47.16,-67.931,POINT (-67.930799 47.159645)
Richford,Vermont,203,US-Canada Border,2021-10-01,Trucks,349,45.012,-72.589,POINT (-72.588559 45.01174)
Presidio,Texas,2403,US-Mexico Border,2021-10-01,Personal Vehicles,45685,29.562,-104.395,POINT (-104.394907 29.561827)
Nogales,Arizona,2604,US-Mexico Border,2021-10-01,Pedestrians,120978,31.333,-110.943,POINT (-110.942516 31.332839)
Hansboro,North Dakota,3415,US-Canada Border,2021-10-01,Truck Containers Loaded,3,49,-99.347,POINT (-99.346527 48.999583)
Massena,New York,704,US-Canada Border,2021-10-01,Buses,196,44.991,-74.74,POINT (-74.739722 44.990556)
Hansboro,North Dakota,3415,US-Canada Border,2021-10-01,Trucks,24,49,-99.347,POINT (-99.346527 48.999583)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Personal Vehicles,184589,28.705,-100.512,POINT (-100.511977 28.705483)
Portal,North Dakota,3403,US-Canada Border,2021-10-01,Rail Containers Empty,10728,48.999,-102.552,POINT (-102.551944 48.998944)
Piegan,Montana,3316,US-Canada Border,2021-10-01,Personal Vehicle Passengers,1443,48.998,-113.379,POINT (-113.378777 48.998083)
Ambrose,North Dakota,3410,US-Canada Border,2021-10-01,Truck Containers Empty,2,48.999,-103.487,POINT (-103.486555 48.999305)
Sweetgrass,Montana,3310,US-Canada Border,2021-10-01,Personal Vehicles,4489,48.998,-111.96,POINT (-111.959611 48.998388)
Hidalgo,Texas,2305,US-Mexico Border,2021-10-01,Trucks,55042,26.095,-98.271,POINT (-98.271092 26.095032)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-10-01,Rail Containers Loaded,1463,46.509,-84.361,POINT (-84.360833 46.508611)
Morgan,Montana,3319,US-Canada Border,2021-10-01,Truck Containers Loaded,12,49,-107.832,POINT (-107.831819 48.999829)
Nogales,Arizona,2604,US-Mexico Border,2021-10-01,Trucks,26133,31.333,-110.943,POINT (-110.942516 31.332839)
Sumas,Washington,3009,US-Canada Border,2021-10-01,Truck Containers Loaded,10459,49.002,-122.265,POINT (-122.264805 49.002388)
Champlain Rouses Point,New York,712,US-Canada Border,2021-10-01,Trains,52,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Jackman,Maine,104,US-Canada Border,2021-10-01,Personal Vehicles,3069,45.806,-70.397,POINT (-70.396722 45.805661)
Jackman,Maine,104,US-Canada Border,2021-10-01,Rail Containers Empty,1248,45.806,-70.397,POINT (-70.396722 45.805661)
Baudette,Minnesota,3424,US-Canada Border,2021-10-01,Bus Passengers,2,48.719,-94.59,POINT (-94.590467 48.719109)
Roma,Texas,2310,US-Mexico Border,2021-10-01,Trucks,3212,26.404,-99.019,POINT (-99.018981 26.403928)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Pedestrians,107141,25.952,-97.401,POINT (-97.40067 25.95155)
Calais,Maine,115,US-Canada Border,2021-10-01,Train Passengers,42,45.189,-67.275,POINT (-67.275381 45.188548)
Walhalla,North Dakota,3407,US-Canada Border,2021-10-01,Truck Containers Loaded,109,49,-97.908,POINT (-97.908416 49.000472)
Grand Portage,Minnesota,3613,US-Canada Border,2021-10-01,Truck Containers Empty,293,48.001,-89.585,POINT (-89.58515 48.001427)
Houlton,Maine,106,US-Canada Border,2021-10-01,Truck Containers Empty,1463,46.135,-67.781,POINT (-67.781288 46.134879)
Frontier,Washington,3020,US-Canada Border,2021-10-01,Truck Containers Loaded,458,49,-117.832,POINT (-117.831527 49.0005)
Roseau,Minnesota,3426,US-Canada Border,2021-10-01,Truck Containers Empty,133,49,-95.766,POINT (-95.766469 48.999538)
Alexandria Bay,New York,708,US-Canada Border,2021-10-01,Truck Containers Empty,1827,44.347,-75.984,POINT (-75.983592 44.347229)
Laurier,Washington,3016,US-Canada Border,2021-10-01,Trains,5,49,-118.224,POINT (-118.223777 49.000083)
Pembina,North Dakota,3401,US-Canada Border,2021-10-01,Personal Vehicle Passengers,7856,49,-97.237,POINT (-97.237036 49.000453)
Highgate Springs,Vermont,212,US-Canada Border,2021-10-01,Truck Containers Empty,1496,45.015,-73.085,POINT (-73.085037 45.015414)
Morgan,Montana,3319,US-Canada Border,2021-10-01,Personal Vehicles,97,49,-107.832,POINT (-107.831819 48.999829)
Port Huron,Michigan,3802,US-Canada Border,2021-10-01,Bus Passengers,106,42.999,-82.424,POINT (-82.423611 42.998611)
Oroville,Washington,3019,US-Canada Border,2021-10-01,Personal Vehicle Passengers,2362,49,-119.462,POINT (-119.461833 49.000083)
Opheim,Montana,3317,US-Canada Border,2021-10-01,Truck Containers Empty,9,49,-106.378,POINT (-106.377583 48.999527)
Dalton Cache,Alaska,3106,US-Canada Border,2021-10-01,Personal Vehicles,205,59.451,-136.362,POINT (-136.361944 59.450556)
Carbury,North Dakota,3421,US-Canada Border,2021-10-01,Truck Containers Loaded,2,48.999,-100.556,POINT (-100.555805 48.999416)
Fortuna,North Dakota,3417,US-Canada Border,2021-10-01,Trucks,60,49,-103.809,POINT (-103.80925 48.999555)
Madawaska,Maine,109,US-Canada Border,2021-10-01,Trucks,97,47.36,-68.329,POINT (-68.328684 47.360052)
Pembina,North Dakota,3401,US-Canada Border,2021-10-01,Truck Containers Empty,3580,49,-97.237,POINT (-97.237036 49.000453)
Roma,Texas,2310,US-Mexico Border,2021-10-01,Pedestrians,14873,26.404,-99.019,POINT (-99.018981 26.403928)
Port Huron,Michigan,3802,US-Canada Border,2021-10-01,Rail Containers Loaded,18704,42.999,-82.424,POINT (-82.423611 42.998611)
Walhalla,North Dakota,3407,US-Canada Border,2021-10-01,Truck Containers Empty,810,49,-97.908,POINT (-97.908416 49.000472)
Jackman,Maine,104,US-Canada Border,2021-10-01,Truck Containers Loaded,1652,45.806,-70.397,POINT (-70.396722 45.805661)
Bridgewater,Maine,127,US-Canada Border,2021-10-01,Personal Vehicles,271,46.45,-67.785,POINT (-67.78484 46.450335)
Noonan,North Dakota,3420,US-Canada Border,2021-10-01,Trucks,65,48.999,-103.004,POINT (-103.004361 48.999333)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-10-01,Personal Vehicles,7448,46.509,-84.361,POINT (-84.360833 46.508611)
Douglas,Arizona,2601,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,189895,31.334,-109.56,POINT (-109.560344 31.334043)
Calais,Maine,115,US-Canada Border,2021-10-01,Personal Vehicles,8160,45.189,-67.275,POINT (-67.275381 45.188548)
Madawaska,Maine,109,US-Canada Border,2021-10-01,Pedestrians,13,47.36,-68.329,POINT (-68.328684 47.360052)
Warroad,Minnesota,3423,US-Canada Border,2021-10-01,Trucks,507,48.999,-95.377,POINT (-95.376555 48.999)
Sweetgrass,Montana,3310,US-Canada Border,2021-10-01,Trucks,12980,48.998,-111.96,POINT (-111.959611 48.998388)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,506510,25.952,-97.401,POINT (-97.40067 25.95155)
Boundary,Washington,3015,US-Canada Border,2021-10-01,Truck Containers Empty,3,49.001,-117.628,POINT (-117.627583 49.00075)
Norton,Vermont,211,US-Canada Border,2021-10-01,Trains,16,45.011,-71.793,POINT (-71.793219 45.010771)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-10-01,Truck Containers Empty,17102,43.095,-79.056,POINT (-79.055847 43.09549)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Trucks,17216,28.705,-100.512,POINT (-100.511977 28.705483)
Metaline Falls,Washington,3025,US-Canada Border,2021-10-01,Trucks,366,49,-117.299,POINT (-117.299444 48.999972)
Frontier,Washington,3020,US-Canada Border,2021-10-01,Buses,1,49,-117.832,POINT (-117.831527 49.0005)
Jackman,Maine,104,US-Canada Border,2021-10-01,Trucks,5202,45.806,-70.397,POINT (-70.396722 45.805661)
Jackman,Maine,104,US-Canada Border,2021-10-01,Buses,3,45.806,-70.397,POINT (-70.396722 45.805661)
Lancaster,Minnesota,3430,US-Canada Border,2021-10-01,Truck Containers Empty,445,49,-96.801,POINT (-96.800527 49.000194)
Boundary,Washington,3015,US-Canada Border,2021-10-01,Trucks,3,49.001,-117.628,POINT (-117.627583 49.00075)
Highgate Springs,Vermont,212,US-Canada Border,2021-10-01,Personal Vehicles,8999,45.015,-73.085,POINT (-73.085037 45.015414)
Eastport,Idaho,3302,US-Canada Border,2021-10-01,Personal Vehicle Passengers,3165,49.001,-116.181,POINT (-116.181027 49.000555)
Rio Grande City,Texas,2307,US-Mexico Border,2021-10-01,Truck Containers Empty,1021,26.366,-98.803,POINT (-98.802513 26.365761)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Truck Containers Loaded,12711,25.952,-97.401,POINT (-97.40067 25.95155)
International Falls,Minnesota,3604,US-Canada Border,2021-10-01,Train Passengers,708,48.608,-93.401,POINT (-93.401355 48.6078)
Calais,Maine,115,US-Canada Border,2021-10-01,Trains,18,45.189,-67.275,POINT (-67.275381 45.188548)
Eastport,Maine,103,US-Canada Border,2021-10-01,Personal Vehicle Passengers,8872,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Douglas,Arizona,2601,US-Mexico Border,2021-10-01,Personal Vehicles,113053,31.334,-109.56,POINT (-109.560344 31.334043)
Massena,New York,704,US-Canada Border,2021-10-01,Trucks,2436,44.991,-74.74,POINT (-74.739722 44.990556)
Highgate Springs,Vermont,212,US-Canada Border,2021-10-01,Buses,5,45.015,-73.085,POINT (-73.085037 45.015414)
Ysleta,Texas,2401,US-Mexico Border,2021-10-01,Truck Containers Empty,22630,31.673,-106.335,POINT (-106.335449846028 31.6731261376859)
Santa Teresa,New Mexico,2408,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,62878,31.784,-106.679,POINT (-106.679437 31.783939)
Grand Portage,Minnesota,3613,US-Canada Border,2021-10-01,Personal Vehicles,1429,48.001,-89.585,POINT (-89.58515 48.001427)
Otay Mesa,California,2506,US-Mexico Border,2021-10-01,Buses,998,32.55,-116.939,POINT (-116.938538 32.55033)
Trout River,New York,715,US-Canada Border,2021-10-01,Trains,47,44.992,-74.308,POINT (-74.308172 44.992058)
Point Roberts,Washington,3017,US-Canada Border,2021-10-01,Bus Passengers,612,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Houlton,Maine,106,US-Canada Border,2021-10-01,Trucks,7083,46.135,-67.781,POINT (-67.781288 46.134879)
Raymond,Montana,3301,US-Canada Border,2021-10-01,Personal Vehicle Passengers,641,48.999,-104.574,POINT (-104.574333 48.999194)
Carbury,North Dakota,3421,US-Canada Border,2021-10-01,Trucks,41,48.999,-100.556,POINT (-100.555805 48.999416)
International Falls,Minnesota,3604,US-Canada Border,2021-10-01,Personal Vehicles,4217,48.608,-93.401,POINT (-93.401355 48.6078)
Tecate,California,2505,US-Mexico Border,2021-10-01,Truck Containers Empty,2585,32.576,-116.626,POINT (-116.626216 32.576428)
Eastport,Maine,103,US-Canada Border,2021-10-01,Personal Vehicles,6359,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Ogdensburg,New York,701,US-Canada Border,2021-10-01,Trucks,3034,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Sherwood,North Dakota,3414,US-Canada Border,2021-10-01,Personal Vehicle Passengers,321,48.999,-101.628,POINT (-101.627527 48.999305)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,340508,28.705,-100.512,POINT (-100.511977 28.705483)
Laredo,Texas,2304,US-Mexico Border,2021-10-01,Truck Containers Empty,56175,27.5,-99.507,POINT (-99.507412 27.499561)
Porthill,Idaho,3308,US-Canada Border,2021-10-01,Pedestrians,2,49,-116.499,POINT (-116.49925 48.999861)
Calexico East,California,2507,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,162538,32.673,-115.388,POINT (-115.388018 32.673389)
Sumas,Washington,3009,US-Canada Border,2021-10-01,Trucks,12955,49.002,-122.265,POINT (-122.264805 49.002388)
Alcan,Alaska,3104,US-Canada Border,2021-10-01,Personal Vehicle Passengers,2113,62.615,-141.001,POINT (-141.001444 62.614961)
Point Roberts,Washington,3017,US-Canada Border,2021-10-01,Personal Vehicle Passengers,14518,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Houlton,Maine,106,US-Canada Border,2021-10-01,Personal Vehicle Passengers,4971,46.135,-67.781,POINT (-67.781288 46.134879)
Eastport,Idaho,3302,US-Canada Border,2021-10-01,Train Passengers,224,49.001,-116.181,POINT (-116.181027 49.000555)
Wildhorse,Montana,3323,US-Canada Border,2021-10-01,Truck Containers Empty,13,48.999,-110.215,POINT (-110.215083 48.999361)
Laredo,Texas,2304,US-Mexico Border,2021-10-01,Buses,2135,27.5,-99.507,POINT (-99.507412 27.499561)
Opheim,Montana,3317,US-Canada Border,2021-10-01,Personal Vehicles,18,49,-106.378,POINT (-106.377583 48.999527)
Pembina,North Dakota,3401,US-Canada Border,2021-10-01,Rail Containers Empty,1956,49,-97.237,POINT (-97.237036 49.000453)
El Paso,Texas,2402,US-Mexico Border,2021-10-01,Trucks,15076,31.764,-106.451,POINT (-106.451188 31.764363)
Sherwood,North Dakota,3414,US-Canada Border,2021-10-01,Personal Vehicles,222,48.999,-101.628,POINT (-101.627527 48.999305)
Progreso,Texas,2309,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,154674,26.062,-97.95,POINT (-97.949958 26.062133)
Blaine,Washington,3004,US-Canada Border,2021-10-01,Truck Containers Empty,9617,48.994,-122.749,POINT (-122.748884 48.994045)
Frontier,Washington,3020,US-Canada Border,2021-10-01,Personal Vehicles,387,49,-117.832,POINT (-117.831527 49.0005)
Sarles,North Dakota,3409,US-Canada Border,2021-10-01,Truck Containers Empty,29,49,-98.938,POINT (-98.938361 49.000027)
Baudette,Minnesota,3424,US-Canada Border,2021-10-01,Trucks,509,48.719,-94.59,POINT (-94.590467 48.719109)
Calexico East,California,2507,US-Mexico Border,2021-10-01,Pedestrians,11648,32.673,-115.388,POINT (-115.388018 32.673389)
Progreso,Texas,2309,US-Mexico Border,2021-10-01,Personal Vehicles,76222,26.062,-97.95,POINT (-97.949958 26.062133)
Laredo,Texas,2304,US-Mexico Border,2021-10-01,Rail Containers Loaded,21584,27.5,-99.507,POINT (-99.507412 27.499561)
Laurier,Washington,3016,US-Canada Border,2021-10-01,Rail Containers Empty,16,49,-118.224,POINT (-118.223777 49.000083)
Rio Grande City,Texas,2307,US-Mexico Border,2021-10-01,Truck Containers Loaded,3863,26.366,-98.803,POINT (-98.802513 26.365761)
Sherwood,North Dakota,3414,US-Canada Border,2021-10-01,Truck Containers Empty,275,48.999,-101.628,POINT (-101.627527 48.999305)
Maida,North Dakota,3416,US-Canada Border,2021-10-01,Personal Vehicle Passengers,90,49,-98.365,POINT (-98.36525 49.00025)
Nogales,Arizona,2604,US-Mexico Border,2021-10-01,Personal Vehicle Passengers,425242,31.333,-110.943,POINT (-110.942516 31.332839)
Richford,Vermont,203,US-Canada Border,2021-10-01,Truck Containers Loaded,144,45.012,-72.589,POINT (-72.588559 45.01174)
Ferry,Washington,3013,US-Canada Border,2021-10-01,Personal Vehicle Passengers,244,49,-118.761,POINT (-118.761166 49.000083)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-10-01,Truck Containers Loaded,60937,43.095,-79.056,POINT (-79.055847 43.09549)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Bus Passengers,1605,25.952,-97.401,POINT (-97.40067 25.95155)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Buses,320,28.705,-100.512,POINT (-100.511977 28.705483)
Metaline Falls,Washington,3025,US-Canada Border,2021-10-01,Truck Containers Empty,339,49,-117.299,POINT (-117.299444 48.999972)
Ysleta,Texas,2401,US-Mexico Border,2021-10-01,Pedestrians,94062,31.673,-106.335,POINT (-106.335449846028 31.6731261376859)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-10-01,Truck Containers Empty,710,46.509,-84.361,POINT (-84.360833 46.508611)
Porthill,Idaho,3308,US-Canada Border,2021-10-01,Personal Vehicle Passengers,736,49,-116.499,POINT (-116.49925 48.999861)
Hidalgo,Texas,2305,US-Mexico Border,2021-10-01,Truck Containers Loaded,37396,26.095,-98.271,POINT (-98.271092 26.095032)
Pinecreek,Minnesota,3425,US-Canada Border,2021-10-01,Personal Vehicle Passengers,55,49,-95.978,POINT (-95.977694 48.999916)
Beecher Falls,Vermont,206,US-Canada Border,2021-10-01,Truck Containers Loaded,197,45.013,-71.505,POINT (-71.505309 45.013411)
Douglas,Arizona,2601,US-Mexico Border,2021-10-01,Pedestrians,52213,31.334,-109.56,POINT (-109.560344 31.334043)
Dunseith,North Dakota,3422,US-Canada Border,2021-10-01,Truck Containers Empty,446,48.999,-100.052,POINT (-100.052166 48.999277)
Fortuna,North Dakota,3417,US-Canada Border,2021-10-01,Personal Vehicles,201,49,-103.809,POINT (-103.80925 48.999555)
Pembina,North Dakota,3401,US-Canada Border,2021-10-01,Personal Vehicles,4472,49,-97.237,POINT (-97.237036 49.000453)
Lancaster,Minnesota,3430,US-Canada Border,2021-10-01,Personal Vehicle Passengers,270,49,-96.801,POINT (-96.800527 49.000194)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-10-01,Trains,30,46.509,-84.361,POINT (-84.360833 46.508611)
Norton,Vermont,211,US-Canada Border,2021-10-01,Truck Containers Empty,203,45.011,-71.793,POINT (-71.793219 45.010771)
Brownsville,Texas,2301,US-Mexico Border,2021-10-01,Trucks,32174,25.952,-97.401,POINT (-97.40067 25.95155)
Point Roberts,Washington,3017,US-Canada Border,2021-10-01,Pedestrians,81,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Danville,Washington,3012,US-Canada Border,2021-10-01,Personal Vehicles,104,49,-118.504,POINT (-118.503722 49.000083)
Sumas,Washington,3009,US-Canada Border,2021-10-01,Pedestrians,184,49.002,-122.265,POINT (-122.264805 49.002388)
Alexandria Bay,New York,708,US-Canada Border,2021-10-01,Truck Containers Loaded,14699,44.347,-75.984,POINT (-75.983592 44.347229)
Sweetgrass,Montana,3310,US-Canada Border,2021-10-01,Rail Containers Loaded,2641,48.998,-111.96,POINT (-111.959611 48.998388)
El Paso,Texas,2402,US-Mexico Border,2021-10-01,Trains,121,31.764,-106.451,POINT (-106.451188 31.764363)
St John,North Dakota,3405,US-Canada Border,2021-10-01,Trucks,48,48.999,-99.659,POINT (-99.659111 48.999277)
Beecher Falls,Vermont,206,US-Canada Border,2021-10-01,Trucks,778,45.013,-71.505,POINT (-71.505309 45.013411)
Lukeville,Arizona,2602,US-Mexico Border,2021-10-01,Bus Passengers,222,31.88,-112.817,POINT (-112.817077 31.880195)
Detroit,Michigan,3801,US-Canada Border,2021-10-01,Personal Vehicle Passengers,141974,42.332,-83.048,POINT (-83.047924 42.331685)
Hidalgo,Texas,2305,US-Mexico Border,2021-10-01,Truck Containers Empty,17684,26.095,-98.271,POINT (-98.271092 26.095032)
Calais,Maine,115,US-Canada Border,2021-10-01,Personal Vehicle Passengers,12181,45.189,-67.275,POINT (-67.275381 45.188548)
Portal,North Dakota,3403,US-Canada Border,2021-10-01,Pedestrians,21,48.999,-102.552,POINT (-102.551944 48.998944)
Eagle Pass,Texas,2303,US-Mexico Border,2021-10-01,Truck Containers Empty,5823,28.705,-100.512,POINT (-100.511977 28.705483)
Neche,North Dakota,3404,US-Canada Border,2021-10-01,Trucks,602,49.001,-97.557,POINT (-97.557333 49.000527)
Alexandria Bay,New York,708,US-Canada Border,2021-11-01,Personal Vehicle Passengers,36702,44.347,-75.984,POINT (-75.983592 44.347229)
Trout River,New York,715,US-Canada Border,2021-11-01,Personal Vehicles,1950,44.992,-74.308,POINT (-74.308172 44.992058)
Baudette,Minnesota,3424,US-Canada Border,2021-11-01,Truck Containers Empty,551,48.719,-94.59,POINT (-94.590467 48.719109)
Walhalla,North Dakota,3407,US-Canada Border,2021-11-01,Personal Vehicle Passengers,385,49,-97.908,POINT (-97.908416 49.000472)
Antler,North Dakota,3413,US-Canada Border,2021-11-01,Personal Vehicles,248,48.999,-101.296,POINT (-101.296055 48.999472)
Richford,Vermont,203,US-Canada Border,2021-11-01,Rail Containers Empty,14,45.012,-72.589,POINT (-72.588559 45.01174)
Laurier,Washington,3016,US-Canada Border,2021-11-01,Rail Containers Empty,17,49,-118.224,POINT (-118.223777 49.000083)
Detroit,Michigan,3801,US-Canada Border,2021-11-01,Pedestrians,22,42.332,-83.048,POINT (-83.047924 42.331685)
Bridgewater,Maine,127,US-Canada Border,2021-11-01,Personal Vehicle Passengers,411,46.45,-67.785,POINT (-67.78484 46.450335)
Calexico,California,2503,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,641382,32.673,-115.388,POINT (-115.388018 32.673389)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Personal Vehicles,2636,49.001,-116.181,POINT (-116.181027 49.000555)
Eastport,Idaho,3302,US-Canada Border,2021-11-01,Truck Containers Empty,1261,49.001,-116.181,POINT (-116.181027 49.000555)
Morgan,Montana,3319,US-Canada Border,2021-11-01,Personal Vehicle Passengers,366,49,-107.832,POINT (-107.831819 48.999829)
Fort Fairfield,Maine,107,US-Canada Border,2021-11-01,Personal Vehicles,1222,46.765,-67.789,POINT (-67.789471 46.765323)
Eagle Pass,Texas,2303,US-Mexico Border,2021-11-01,Personal Vehicles,219227,28.705,-100.512,POINT (-100.511977 28.705483)
Lancaster,Minnesota,3430,US-Canada Border,2021-11-01,Personal Vehicles,261,49,-96.801,POINT (-96.800527 49.000194)
Hidalgo,Texas,2305,US-Mexico Border,2021-11-01,Buses,705,26.095,-98.271,POINT (-98.271092 26.095032)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Buses,230,25.952,-97.401,POINT (-97.40067 25.95155)
Algonac,Michigan,3814,US-Canada Border,2021-11-01,Personal Vehicle Passengers,175,42.618,-82.531,POINT (-82.5311 42.6183)
Turner,Montana,3306,US-Canada Border,2021-11-01,Truck Containers Empty,28,49,-108.388,POINT (-108.387916 48.999527)
Sweetgrass,Montana,3310,US-Canada Border,2021-11-01,Pedestrians,140,48.998,-111.96,POINT (-111.959611 48.998388)
Hidalgo,Texas,2305,US-Mexico Border,2021-11-01,Truck Containers Empty,17928,26.095,-98.271,POINT (-98.271092 26.095032)
Alexandria Bay,New York,708,US-Canada Border,2021-11-01,Trucks,16236,44.347,-75.984,POINT (-75.983592 44.347229)
Calais,Maine,115,US-Canada Border,2021-11-01,Trucks,5753,45.189,-67.275,POINT (-67.275381 45.188548)
Fort Kent,Maine,110,US-Canada Border,2021-11-01,Personal Vehicles,1220,47.249,-68.604,POINT (-68.603918 47.249206)
Boundary,Washington,3015,US-Canada Border,2021-11-01,Truck Containers Empty,3,49.001,-117.628,POINT (-117.627583 49.00075)
Boundary,Washington,3015,US-Canada Border,2021-11-01,Rail Containers Loaded,604,49.001,-117.628,POINT (-117.627583 49.00075)
Laredo,Texas,2304,US-Mexico Border,2021-11-01,Trains,362,27.5,-99.507,POINT (-99.507412 27.499561)
Sumas,Washington,3009,US-Canada Border,2021-11-01,Bus Passengers,73,49.002,-122.265,POINT (-122.264805 49.002388)
Antler,North Dakota,3413,US-Canada Border,2021-11-01,Truck Containers Empty,140,48.999,-101.296,POINT (-101.296055 48.999472)
Hidalgo,Texas,2305,US-Mexico Border,2021-11-01,Bus Passengers,11628,26.095,-98.271,POINT (-98.271092 26.095032)
Warroad,Minnesota,3423,US-Canada Border,2021-11-01,Truck Containers Loaded,164,48.999,-95.377,POINT (-95.376555 48.999)
Portal,North Dakota,3403,US-Canada Border,2021-11-01,Personal Vehicles,2702,48.999,-102.552,POINT (-102.551944 48.998944)
Norton,Vermont,211,US-Canada Border,2021-11-01,Truck Containers Empty,124,45.011,-71.793,POINT (-71.793219 45.010771)
Turner,Montana,3306,US-Canada Border,2021-11-01,Trucks,34,49,-108.388,POINT (-108.387916 48.999527)
Carbury,North Dakota,3421,US-Canada Border,2021-11-01,Personal Vehicle Passengers,204,48.999,-100.556,POINT (-100.555805 48.999416)
Brownsville,Texas,2301,US-Mexico Border,2021-11-01,Rail Containers Loaded,1510,25.952,-97.401,POINT (-97.40067 25.95155)
Portal,North Dakota,3403,US-Canada Border,2021-11-01,Rail Containers Empty,11856,48.999,-102.552,POINT (-102.551944 48.998944)
Santa Teresa,New Mexico,2408,US-Mexico Border,2021-11-01,Trucks,12635,31.784,-106.679,POINT (-106.679437 31.783939)
El Paso,Texas,2402,US-Mexico Border,2021-11-01,Bus Passengers,13236,31.764,-106.451,POINT (-106.451188 31.764363)
Detroit,Michigan,3801,US-Canada Border,2021-11-01,Personal Vehicles,134638,42.332,-83.048,POINT (-83.047924 42.331685)
Naco,Arizona,2603,US-Mexico Border,2021-11-01,Personal Vehicle Passengers,45864,31.334,-109.948,POINT (-109.948413 31.334084)
Detroit,Michigan,3801,US-Canada Border,2021-11-01,Trains,121,42.332,-83.048,POINT (-83.047924 42.331685)
Cross Border Xpress,California,2582,US-Mexico Border,2021-11-01,Pedestrians,157970,32.548,-116.974,POINT (-116.974462 32.54834)
Nogales,Arizona,2604,US-Mexico Border,2021-11-01,Buses,448,31.333,-110.943,POINT (-110.942516 31.332839)
Sumas,Washington,3009,US-Canada Border,2021-11-01,Rail Containers Empty,148,49.002,-122.265,POINT (-122.264805 49.002388)
Pembina,North Dakota,3401,US-Canada Border,2021-11-01,Truck Containers Empty,3671,49,-97.237,POINT (-97.237036 49.000453)
